Number,PoC
44526673137572720368010425883,1
16228129033685589198397368376,0
6527560943261230820534260357,1
96153455063944651039642143492,0
63548379241249929583402720579,1
17085644266220121100773786411,0
11608525164440189247523596691,1
38597722741847821184798760548,0
57831489482630868625287582857,1
42221690553896669989812579926,0
22761288457570342636036711801,1
10028700293180732740144275802,0
37467925109363278500134244481,1
73295388949507625752512265981,0
96818974760144493861592607471,1
97827375929751052997811273887,0
70937811132351762659168077001,1
69890438558261799535862094982,0
35140911310334925929633009411,1
39022459820566330380381668045,0
59491380515715401043590598653,1
58126581225346626505288275775,0
52426105182696366442826212303,1
13547196619742220847081352550,0
39436214944221573649180527431,1
45376303102895363335767217465,0
75334795993088447693618167099,1
84717453329347986217091145048,0
87813650615516303282745833341,1
76548433618061597979221397085,0
59619988909104861426985854067,1
43886339993083972981302182490,0
37249142883354430403273350961,1
42686075497735209228788870730,0
28975599182618244188047677331,1
66905375438925027953970112891,0
90214410083184925613674404209,1
71029047147752251644200741520,0
58005984016710946270755925621,1
90206604939048617523255277586,0
53849301095226648817959081899,1
81014827126310361584311080249,0
34414296888098456803644918997,1
59012042195656744394637471740,0
57288260696432379723554398169,1
85945433140448206689696846852,0
32699522823576444890590184953,1
64137472944951145657717184594,0
30796201852148276033750933749,1
35716599798890096871692189298,0
12801568568295864312186408431,1
55700809053256188908160834625,0
52863538570214570382405685729,1
23331690391306274858091987619,0
79200880303629399161596504187,1
30149530048692009085790968769,0
1574034514583536045429690381,1
60357277275070004232715811252,0
40369104825337538258408904379,1
66293772405529310046298070821,0
41479091565880692069451368103,1
90600508628620526207328698283,0
99647319379606937740233581587,1
22883206706308363602918595705,0
58801860497726920522612836971,1
17847333744822392526384638369,0
16662047617301776202177064443,1
80894701566264071932057403892,0
81562197726498897402731830349,1
89597300625605954006705963707,0
28972285878174688536993119473,1
73072308957659283114220299280,0
37144725683735800080171323881,1
60179718976497830720857197252,0
10894024811517870953475913553,1
64905275929492660719620646353,0
46705144028546745050579896739,1
67844602862883465228128915212,0
24676603673490713442334131707,1
31467765381455344018012111735,0
55744195518497708397675052843,1
61676170654410323481007087613,0
69995312456782539458808892589,1
68256203457226358802583639700,0
13760215537694655510629764067,1
63957497686170636342020962649,0
96013771484386084446295106377,1
28643580745241108521378047402,0
43937283046072851974199526387,1
40351454493654122906744641394,0
67690883952845071863907818253,1
11344531609377775326359904512,0
73968468820749976703647950943,1
5396834026723248605973308886,0
61424869982854769778332282089,1
37378949056093631193993107953,0
7101110727776716597603666213,1
28667433709951715465493181153,0
53497286643664771141225796279,1
23144815816452889442572070852,0
72377156870740913690985974203,1
82044254173181326948805832045,0
47135733805328952356090662979,1
72636307029328276609062201834,0
82469955888047905060469915957,1
31630586273765548992699591652,0
26981884551532686499021019297,1
31696634518438844447829197896,0
74765433583247694401690942537,1
41331333681472924793706500073,0
50402073652159570084598635657,1
94463096525484445642291695969,0
68711283909883409293670971277,1
81326473812752542009936323745,0
86743393282439118256533336041,1
12725944301548005538585020619,0
6788013874318419185597364811,1
1631034044710450856159746668,0
37549205237080182009437389573,1
43381392316155844598240707467,0
27373738535188903393046503409,1
67150852271655944626971504286,0
69817245669430044256334144143,1
33579566438251474853584281602,0
77094573526967171953455794023,1
62858979884332205363189194284,0
91476000655897996514250409111,1
41112562263182961526060903992,0
85465516187867224558902976901,1
28039067094195818181954947301,0
67773371297880671652601549267,1
79571176903740950822630182408,0
22391554852303947835085717911,1
34612310436621713663230358614,0
30865504301860109923523157391,1
11875152037320470346240128463,0
26946639467370559909273224013,1
8054009729737556030233945111,0
15445972833796761651935086669,1
12295448634148204424632992727,0
25062779914502343994471639129,1
46177769313797349673843341483,0
86984722049040956550639686981,1
77993810992692389701655097696,0
52993422429446977845853926631,1
48999810719803302668004816231,0
3425582576691149657466634919,1
17850528601424058837578539334,0
61087879177698237428505980407,1
91590392086656502327738513998,0
60339674369563253309718912337,1
30174907767992023302132698691,0
15383505854000804155355550407,1
11641957084964263318930974513,0
59934389277067571289729795227,1
11057544140125292822799932733,0
31234615435993197734147394007,1
15295530113741454272316823898,0
31998825438555578166816268669,1
60457968478329418983322579105,0
93924993855849739676530833041,1
53576151673271845202697425126,0
85865204451636303619914791303,1
72364967638085630732372576003,0
89359311591137238981802595923,1
85441747502419923946385360451,0
32156766808353505372044628177,1
21494742249386382221758007873,0
86911900019068135080946254593,1
47976285385178747801157938411,0
31322634442778649163930935019,1
98768360041086925553272580669,0
60859095442097967491318242043,1
54098501733452367347594526555,0
79410817982551819372678738243,1
61128245727902006813308400065,0
66559712825735937197913633689,1
72609479896260573818469118594,0
37638813952232691176814676163,1
22556300337236866954108415924,0
53185266371557236193211603659,1
18850362564904388454253912164,0
71505063511055530310463550841,1
27719061516766776307457007267,0
82134175654693619376304495171,1
57521575438638311810949834426,0
49271732045614864041152715589,1
63989421864525890185017811634,0
83947254813880248998133608839,1
57268690066952714320225178694,0
25710639330472651997955205951,1
30222162382235244306791794941,0
81465472931866953146890667149,1
6754940473899836862416684632,0
85085364373303445066034712081,1
54561384851920200687958790624,0
41085643629492148718486065727,1
45908886208145704917067528180,0
87018289283536401480080443399,1
69950841284735210633802016241,0
32746248999766760075455959731,1
97179853669669369876799915379,0
60826406816639386689699500501,1
72328542189280231247432288357,0
15831354174327090206916810431,1
37042058569521906886517963897,0
94561866330159715217008992383,1
10313118464597043684348344415,0
61492203316678445962296964411,1
20777446501501637069076317808,0
15552724734983506378022250743,1
88788573487494116138687711750,0
62510449885434988761861789799,1
36144568626415450858396993534,0
1469419708563467729887777201,1
78940757497658270246217980598,0
52333218505211606298897021023,1
53178374262782734441405940979,0
11117037661290750079651200991,1
20170277505945070035284819481,0
94384754687437053793630716811,1
94398532660276532838082254248,0
12153266409096929613958748953,1
80224281775609100926467724913,0
31853048227413405550240869661,1
77757041099354824258899607206,0
84217406889031555408083155893,1
48225578535674408719383786564,0
1339125235133935263097713173,1
52882667848789025574696242374,0
46130441852691510348687136727,1
88249281690103938075698779052,0
78135634314505055797728316957,1
42672195924661612094995661450,0
55685552996236390947064935907,1
47636614895832034912452238672,0
41444955767255602150851352943,1
2763426821639742884100789902,0
72960570947073951795162515933,1
53549763043570512605827204058,0
40776867986357459298552412441,1
71515569901721007979188633690,0
4201128658532571668422448351,1
49949138964061160291661528005,0
64936060062361828611567834259,1
716307797207278844279866772,0
73165104798040275963782998889,1
14671654713011545010713907145,0
7373509544960530599328800409,1
43404227083813256450086126800,0
82806380664485164295913601589,1
43555626136615050607410597093,0
30715103981714856304623030971,1
10717728897750316931212206429,0
18335423776780327088291437397,1
66705048801694533149410776230,0
52024387425273791172860262793,1
75646357177615971287657140723,0
13447554139564832640612174523,1
20401242714090179587105921827,0
70897832332259403441838620713,1
57463851068949671085457643048,0
87063796355596395200767233071,1
17439161918813614732476572978,0
41132619618006167688670475951,1
85764232426150948738741043969,0
95499187909999468039555475767,1
71830577546576366170537291512,0
74655382905845449323069539359,1
29509739905457671898531742693,0
9606851576005004020156160237,1
88812944029485377567899499349,0
23797312131235134188481622913,1
27699841139855975496872781880,0
50888273682460650604306544519,1
52946654682862752028067838914,0
22666471894908683682912100261,1
2219848609827181515241355336,0
88054864419278197356731652803,1
10836739857740087342318806216,0
78792233152585138823308864679,1
61857542354480594923372132544,0
71280660989000857570809608191,1
16961224596377201834237663829,0
1198390699386845967759776989,1
41091364779152616683858688087,0
79102736102009192423098491757,1
46460959345244362692473454250,0
60734412886859287080076291133,1
42306453138194993274027756941,0
43293610238537648311142196263,1
98325107856465967573919228941,0
76032422427296991418221194831,1
72920464759762855371942963402,0
11944276634710777437129506267,1
45006472261720721032815701401,0
37604359580130232852074010007,1
89487149973496984715069529519,0
80027477504562232527585162197,1
44163292941697817153915678298,0
29219283192898549397186462809,1
98259736477605572303002547395,0
8639731636233804466287375883,1
98272323233136271473431316193,0
65608041620602951065938204699,1
90968276142433253155066876498,0
36630214553018762379495578459,1
32113463169376901042688292942,0
91306950222674588100236782757,1
79661070165159943373203775630,0
84886399595898996893799281701,1
5357399016122673806439426266,0
63436217984993408969413359457,1
7798970985334239737442195165,0
82990992282269685117076726019,1
86710687403339084636131198794,0
626289462817615546785526849,1
28173596213305792713202574027,0
76832988772039454276484628009,1
48333310232874565173858529303,0
9189185122752435273036809761,1
95767576828652676943780861677,0
21511274494653440112929277329,1
61875876990015515093309554976,0
12776647918619009988769167587,1
88355720286550765477212066726,0
84616052605034479059485269583,1
67335280536797261219150941307,0
84341890033066619935028673229,1
45459347091833414271594929889,0
9159805289733068061594967391,1
5152035692012298041499640225,0
55248531052757771193153406871,1
3737104678054967192054416513,0
98964091720961234692949584577,1
88863335113301983359669085339,0
61499532445141871640984097913,1
38024555530453751904696305039,0
16993503927702260208683189041,1
96749623165878029300008218447,0
77438897980111100874932833721,1
61446021934254179297911343190,0
65314390049574436720548407771,1
79795638230140659217126012375,0
7983155451577085855852998213,1
67530512115138810512478289990,0
93373104839699747064189355997,1
3558280498804508263802648562,0
16948341615829283168369946427,1
31795232673001214040071042443,0
81170271278333811103336248679,1
11547889133007830481200197383,0
28698531116926578725319894797,1
20296653655618305913116980192,0
30625125803333774458788789287,1
72886767621352405984065847076,0
47629409830727299300101744677,1
50020714744519662560624217998,0
34644973420485959621196783979,1
55579419648480045047758462662,0
70198317882793982267735729519,1
63100627901394592139319451030,0
36057248441821527327458168983,1
36413941187016244021752864188,0
13866052317609621543471421373,1
54008693376030605676168917732,0
17204528205304410224414286389,1
86376116328146466866836786162,0
3570715321474699255444622869,1
83998657066171735541145403699,0
713620300913914957968318973,1
96579250747842239418800000489,0
26424437053341726165812210447,1
36271746590112651918014235479,0
27192672843928120617249559579,1
23171933014352846804652592374,0
6428068621527173187516315871,1
22309196921189320935434946469,0
57509726842417038583916105803,1
54095050775578938888077075227,0
35856683783991787930674678751,1
44455011330078342339747823262,0
89695198986069250172708250881,1
92106434935909147369810765083,0
51522203446254417699243983299,1
85836771169066042440556625454,0
66201697993825901179274792291,1
9943820375094310648339654405,0
18065131565764448927268429569,1
67898740393061391363274216922,0
83920930215267085929444567289,1
4519905617605415529557216471,0
10053278947569156894561828931,1
36676383986472399509997154668,0
18478831562112080328818632699,1
15630572549785807602433052085,0
14713812901175433710352005761,1
75143742580554965429956032836,0
6864685941154964550119937101,1
59701895469772173207498243843,0
64738254256690333152056583253,1
34169127875972296851758170692,0
30044716509875122617012898721,1
13169395800085363154889123688,0
91185680374129711728982825541,1
48738670013333449624188381424,0
44681846339450186039414772527,1
19477071479429178633866812048,0
40865115272243436836090711791,1
38291337693335358265948814574,0
86017371578896356881787729977,1
18361022684578936199351652366,0
2066393139733890915227885887,1
83823023317012810436161859859,0
25477196314657046393090001271,1
3447170900532409427684917575,0
78314686881840266637036010109,1
95378602874072076924653569789,0
29469549723990262942641403393,1
9888575543121439714857049712,0
68551356182179944270521549321,1
47906907091932913185612609169,0
21027363483444377480187171403,1
27818615977222481950881417905,0
59348949478434812764406192989,1
79002575666601918642857266804,0
13453978256522720883983162009,1
76501437202531994302496161916,0
27409914443466800489845697557,1
67979801162268281693721942516,0
73507178462797075001514800051,1
87442215603621055317241700291,0
29190196767499577421978128071,1
11775541119751036865773709703,0
37418918460866821353725944663,1
35263405673638520072782110410,0
57660599331220278678599600477,1
54354860348165465004067386942,0
35465833155827975864966382437,1
90396526412383625264776690609,0
45321996943254966874980679043,1
52099242307493442318241994612,0
73239158547925873964003302997,1
48013468419996895824420932205,0
94873945854538107322192962581,1
90926180963178879228055814902,0
76871113158328959819626271809,1
32777574481532158660878147038,0
10880170596075343754375259029,1
14946850506568539575280405616,0
91065198862959928240859892127,1
77829885478782954238578755513,0
35614944039994729268314050013,1
52269372461712426012042138665,0
76476739578088264479898696721,1
43773126310424805124623572382,0
48264079273903375108031925983,1
68608031365220442828303287273,0
25767636214482873137730581407,1
83109606476230495642901018302,0
47054406695450605799359839941,1
44940766149523458034203212135,0
10768816167677728263107752117,1
93992273474952500683740684037,0
47879686517972067295879310993,1
66159898919961916613899124086,0
83125538904591866079438856489,1
35296510028837961959689484364,0
22720897285453871469705789799,1
24189196177217415501200557441,0
5877390130362316898845979339,1
92109198416455808210771550691,0
17180197071233605843788390461,1
39100056367156469564780593366,0
405361443070894861681955701,1
2388707205970908111958575358,0
28945454782777645864058383291,1
77338872639591671766057703505,0
97432193302914672335352724441,1
91546944416558648872294487904,0
78547104729053656304218225501,1
289722762149148476537344257,0
75768018844978344527297980739,1
16570999650220061360932022152,0
52794465403821010876230256433,1
11235344809407629581988947656,0
94335682518023024235108689669,1
35265166835002854698058325213,0
91865283516594859790256038563,1
56180628847558897790022464039,0
93814928666637749215916445491,1
80936837434157297556866883996,0
74170551117014701519999440841,1
87239296838866887525659369471,0
64779935761717025930653824203,1
10451281666853369123709838751,0
2232621403534116994808751311,1
9812751795546817182282379003,0
86304649839798842761812882319,1
40601992758824832451817998437,0
21536688619278412735340019169,1
54266922152202563735198063355,0
83651871697122111897936644077,1
37962393110484918613092338213,0
12242936245418359020405123283,1
4690065078546472662127452438,0
65223223323252293706916523459,1
20693395321284366566753689296,0
22428661563376718088875583227,1
22323660241666259228422827574,0
91760958885070888731320382421,1
99644227812397904784924377455,0
49976012958587459559941472097,1
50011602030755237772237519394,0
53445174482780010874143047117,1
12367304163680283170382954988,0
17067301406480035609745771,1
85800006137032254341129078495,0
30693760959848336639835373189,1
90247521490838068366617937309,0
37858188762159580337162832383,1
36992431682751058174819262523,0
26085913205076589011135844693,1
64227522939088537551242315963,0
22531290670635137315410166717,1
31964385776349006893029394544,0
35982633269149623950135035679,1
90813481235469991275755813111,0
78569879306469901614423273533,1
21337244894584288142029416435,0
25147172717584808510496936911,1
15952967385419439847465698202,0
52143400684710933494596270391,1
5237111900206671493371727768,0
66991874159192889448890174187,1
33902988394893419015099183809,0
42787072882981487121206601661,1
47929608199204195595563451697,0
529764488774584981749873907,1
98157417410336932027593355662,0
17807557106878639371864569299,1
59410797744704707283591983950,0
38211754520723280091251059189,1
84035424877207047493637598579,0
68654451363356737147586220367,1
70535010712579740513040754881,0
96846008386914769250984812403,1
21989736616779424628972338190,0
25296957666436751394412185217,1
59589116364266579805109541548,0
47660830045704165381247763417,1
40823083514681836212421286341,0
93734180495226031454705964703,1
59047577858166832091792592688,0
2819067765934042524446595091,1
32289477815985914838432006083,0
87228008661928295159546129147,1
35332221861674222648654317357,0
5093627927348227862991786097,1
96625531301102939497026891358,0
63964158188009712685209231073,1
53868908998215652048539170564,0
19433454119143558296551511481,1
46629686789056951225426312546,0
24252622206284189857050023549,1
34943061561792712143518062904,0
21955291183194998116642897801,1
82114116917519103120481413080,0
92813879930027011840570599151,1
69739074694095683763316482497,0
80547993516506191670102638801,1
13552945493669895941434350383,0
33180546798356614204471187983,1
48767423927511600905629935021,0
93439293418101025895405727391,1
62112200560778795642575421011,0
11518841539386936007132556167,1
87263515360624164379886071756,0
5072545710641182602313193953,1
32181568629334451983544464938,0
75945250335986698918047221237,1
85369471353050847396729556581,0
3439205670867104668043506673,1
51310082743370052401696445637,0
14507917303345189841534700209,1
40148093707489260351594268146,0
57435582152122224248558621593,1
70514331267705327922973414463,0
28893392507974933322772989473,1
45694191222051484754247469930,0
68160463434641973867138051167,1
48369852507569844042423658000,0
39510450099911047348644042233,1
98633797078798854542496317118,0
42727567802650090305005326957,1
76845053059374867369693871613,0
6549999569399537799953633341,1
1793422909075714989639749696,0
39510634192639258942644218281,1
29029859693223195432237114844,0
10549698412542318601629778921,1
23190569711423133881314711382,0
24166427245664115360865831961,1
29364917087092113771190483679,0
51970192640162759447252510311,1
28595014262235490377858703303,0
57094888282732487308179366821,1
73779893942569571148435028000,0
67068816955200913953108535627,1
79771457792241787086034965995,0
5295131849423113281000199879,1
17000312770354515680543911664,0
53926364775126198785964565081,1
89081292631003963178963444812,0
7062856344226841264367518251,1
42470675574679272909667995665,0
90750042408727152026846563373,1
23365196251504121597828599363,0
44228935586949838077380544161,1
15380598786414354270855912057,0
29227517494349837274284217011,1
13433929409591486539484991223,0
4148686040152266290696794249,1
50682572201854134631357425761,0
43262061900632782705509365537,1
76642634000742179629308440775,0
37609629681217257161723114053,1
16627499494872626881288698894,0
78853171054826100289988517149,1
80773862579773569982748058634,0
45145202261751975140131348651,1
15726009621672337491348713011,0
66017152303593078066320904607,1
18430208733426068849453786545,0
71894564111087787374865583493,1
17127022194818571705828843567,0
13256025745594587128198058797,1
18395417993798595975140758597,0
42243667788568141972082253179,1
27486794115527375983116934013,0
93880991748948368918923119881,1
14779198210973057059946209288,0
88090903822405581423601564943,1
85073953496590250488136194484,0
63935831296008187506328992019,1
69854895649235600974909540972,0
65914531240272749684544063641,1
51581183335818703550052088767,0
61696106640617313805083663427,1
65101760931100285456077804243,0
44706984451393564892081808313,1
55974402799678511084133084137,0
90932967540788939196637584821,1
26102656867463117263849637401,0
89856031816940690358455471641,1
91997962781595420547229176278,0
13724081547431896017033331951,1
37134154739067753759300500270,0
69088629446007170569206483101,1
48133278130423708588890161817,0
85226744634310828465738766117,1
2157514106554462719059240223,0
2697073836824340289069374547,1
86214614954726186220912665562,0
61300435377710616263589454133,1
40169059673974173422305618855,0
53828394088675829131034631773,1
3992870474184861602198313546,0
79832665738463515610916443177,1
56997598583289235879849874435,0
28614787341108409965853854947,1
59037521100914795036802773775,0
88218064442585324969044488829,1
99592989768076412328281509189,0
742763267963214213565005259,1
95206729397488797813293762338,0
20085442637153145067147215629,1
24938686377538244381961439166,0
8322254142245399362434610327,1
47940063502744824395952665591,0
26091383284505376540877983007,1
1480508892215670429106155444,0
74833373776945476147785189843,1
96994634601647024124072079080,0
86822960856287114641754745541,1
51480144814325337846933052823,0
62234783383381364914700044267,1
34728086764345420508763399642,0
1096609148566980953500136371,1
24162907245362992492033095229,0
90951153476389896043313170907,1
7977750377256947075836642306,0
40494502085682024983193859357,1
33731700734305768039123753871,0
3756203721453756281411607859,1
36454961856513975486625828591,0
51262003186123133669300490691,1
4985212372236238729470558578,0
16775110363095582873496228897,1
12481437960450332481081061391,0
14373466846034531322769560679,1
94986029417684363204816954691,0
91990472368011955749438925991,1
76255580765069559639376795795,0
3114844410615749710088543581,1
14957516862767459588076854638,0
27784310506517767473640830091,1
75867174545701227021819319870,0
8894242600283908835121051113,1
45849030999553137811495804057,0
27091839819867878726127415879,1
94965840689092133929321061936,0
92637073943371854519023645441,1
35467998486732604641747810734,0
81182198799990190957582204241,1
70013696266614133273605701731,0
32229521670248031341759043151,1
65688445556831407832965240819,0
99295568633043893877325233221,1
44480703324924421747757920576,0
49324693607047007946615581089,1
52475044495625533091645622072,0
51644822162850325108722888841,1
9457760059339887227576380965,0
5221030474105968016456848589,1
15456780934462692890833365817,0
3999778714616330269809852019,1
64826039698673456122408756080,0
77738086944066377691408132889,1
40444175668554482899630862200,0
39854090949322580205380299483,1
1138635968632916316797328665,0
47623655600573369644740110609,1
57229865330179706448248021693,0
77058904899018795229334069753,1
76165868612250657268603927858,0
43265998590836214641850180607,1
69658543200975460570218026880,0
40501566467648513563584975457,1
73403408687607914736377843862,0
99712549824318813879045492547,1
37409150528334336310721596425,0
57890663590992288930038707609,1
4676942555216507373588626987,0
55713577257031793914921809991,1
16517426161811881699599974923,0
80194856846139452541876604823,1
76671042878216704159561414745,0
92023185255497545677089521001,1
26561954712735792675272868895,0
87956687254673213263177006531,1
32146419886078318175345169244,0
92946398838844345506459082141,1
41826075090694773344452367720,0
56154123179753713007270973397,1
10588397513252076884955276998,0
43630253380109775554577159619,1
73497429027637869654441728853,0
42460248016852194885476338877,1
41024151273563692644689495289,0
80371427788173372512636205757,1
90079602744357939266071652033,0
43194301444980211840547576921,1
58985017411609056990561639641,0
72506010235876122438770998843,1
49571213898177520598733779594,0
93373503887936036589081784859,1
69401885449907282366677668560,0
30692308441162847967491566963,1
31365819395130591021513884667,0
92990850336165891716159525563,1
24464794498708988625054456485,0
1894648316413475289624999631,1
9755431241181334863681414231,0
50921337261417159303209105807,1
529346107794619051901046465,0
48848017556860272046438213021,1
73535070441222317536540164513,0
56147317548722278207623868333,1
79572333698139421598571115817,0
91466792432354985337167102409,1
54569351680297086116561631970,0
36447106580672591492900943731,1
16938078336780013020328016286,0
81483809826697792149189612379,1
25830125216324688376772871640,0
45068389953064922701950396973,1
43363132637333103122934337682,0
15915743166013325287390221611,1
33167771165432087884170694094,0
3628306198231925538367679917,1
80208413810058735660613413116,0
1343162369596736063891993219,1
490685143951001319873563612,0
3869277423291050266266927713,1
41390443612054691359434717336,0
1496400763842404009338344391,1
59020412100303698038939747486,0
58537919025957470314172177669,1
69462093481231675345210824796,0
42965091236850188258480588159,1
12499821228957114304885983499,0
72602618209837802601058339297,1
97113688404548603861454190450,0
13815054189364662206356846531,1
69971381411094459357283213212,0
43561588289265359012642147071,1
9455377702430321310747756173,0
19503116724875569713129604729,1
422366974534065363990647682,0
54391344208741451104953893459,1
83989222200330252767323511932,0
38137653481478718565349561807,1
82418171937498239013773605610,0
60239455177278165761136488923,1
14026644781822183096796898191,0
23436257360346487049001318317,1
30019035971629986205279276896,0
96009569721273759017464596827,1
930493967396110645322752612,0
22351835584381230007503991801,1
11932046922951522832610864455,0
42847681346469005946580191911,1
82821439450499807569092194308,0
11666975664232652738741576063,1
13197380628755491310806470252,0
29594880774122830748973513571,1
33087847702254651618386353891,0
37723462465308891018150814667,1
80256285403602674886886462450,0
87303550167110369948262989459,1
35032536028435621315593354091,0
40077241057798009720358173751,1
59573526531566178269160987659,0
53521421785527376943185415477,1
2206287213889082653653395299,0
8691828481351588262715713047,1
70139748131756988289641714842,0
63506352970895994667613411099,1
84208297687627986550225990128,0
41865668265265158784045270571,1
35870649283709569603745327693,0
38890989380987589300919923401,1
9318331926340934491558081730,0
79207039083396267529976759597,1
5166586321061593488328169190,0
70492931622561450593650166461,1
51390097067514856448525697703,0
43402492746000990889937755507,1
56067593480505904124034360117,0
84116780483548645096927321501,1
68529393128469711226373183298,0
93201818302316204486493016381,1
61766162449928782821406246116,0
83178842232221227604127182333,1
27742737063501779010856727412,0
58786778255110747898742250489,1
41637219923402547403304275370,0
28986553418747658957236672077,1
66269425611257588824465200727,0
4322377085321899331535180517,1
91356808091934609652513363728,0
62614107340969144912196071991,1
59435771145998408418037349167,0
4794964207806913828041438767,1
1720330517361443419885038990,0
77439303677321853182118127531,1
73027276712904045962061173290,0
41678537418686780923285289699,1
15915901863791880692203433628,0
41704368548537658229299383177,1
13929380439511648837512445179,0
43818250191637904929201351039,1
65500900071573790514268958840,0
66618469256373724470860535767,1
78454903145956995393928040963,0
23338061476578801795676216289,1
61230683638412681721114055942,0
42710710851269190130972907681,1
84047917848701490788982796984,0
83749306780832162763926283307,1
4417006755760267255817072165,0
81485882882391178696046973901,1
21473402613802962426422316346,0
31432040584698993259167716939,1
46118346663985143428965393992,0
22918919336532073074889208993,1
141201385292960135790631748,0
24217816734006515761135357193,1
14614970391346123909827537865,0
35890561087723583785966631773,1
22354498831280261592210281271,0
88058085763128473888283114071,1
99864201622684684341008871285,0
2195973870868464337978865749,1
10350400641075758156435156309,0
52239692728061618988066594763,1
34989632003837326790964986325,0
25194286712332404310659319177,1
31478605120533946497765888692,0
56489151168098104428374946359,1
46514165335413292615416544140,0
87291352188133674360185163193,1
37231926907899022282963280196,0
7525978228161522803288918603,1
16432699026837530498477837786,0
74125149711155556094942763473,1
15444705185229268212581021629,0
83439547200500783983781119787,1
18513533347772519039266126904,0
58584359887714604579326901453,1
61663339253804736270958701762,0
45536328940500080573517451117,1
92969476626403746810843396273,0
97993607249171776020157224833,1
79990758820570915772607459489,0
17722569783690843850037172437,1
6631427057813845007615315030,0
46689849757342348543004655029,1
70927275363025861364430774320,0
85015808512040815308228002101,1
66838177573387525756979925614,0
58526309341521112212432180959,1
41315585161248190097735309846,0
71643261663111380691888518179,1
94124811707664049255898767501,0
54852839364620877999032490031,1
49353168132324367906304509758,0
45608294105820634610934003971,1
31245679499853491491090551177,0
10683975500670236312330076397,1
79337357986740937241208709936,0
63915491846264697798239835197,1
81383371407122747992941768948,0
81057412411241170709075843309,1
21093442733421336607030582754,0
19720169323356818454082324343,1
79107603015159355752817916810,0
15912557510925070623946360519,1
62725444646530000482744896008,0
38103829339059833757219930971,1
59298274369766859639322084061,0
99125026975865738583085879121,1
11897844925626064848696449850,0
59225411535804250003410316097,1
8335307299416750960453973883,0
27827857089464173313659864391,1
50747616231692171801868080023,0
50967873225322519638957965473,1
64844076710090758361718939681,0
32592131567483824931830330267,1
99271241980089021495857665099,0
61609920758490269184545430181,1
34320465796707972483887877614,0
32048896356641554595617947349,1
98125763755377422354208694224,0
89673429753441091900998911053,1
47292584403574306591679605295,0
39684924729898042237576250699,1
77325528858117054162704836695,0
18261630307130573615350431419,1
15198257762242054725461988479,0
18519389565360140886223645901,1
1120884047557912700292042296,0
72545777304039711442110504139,1
26346725073279036544594093020,0
24006939319056263022541489963,1
77711852248062282475101210433,0
9991502212804562106770055451,1
72418768984913276018923681474,0
88576097111634251360516894537,1
652349324424220797980076071,0
52806841472092293867028972943,1
41346297760134356514407691193,0
43740017556399422085013637431,1
91129709290630931295453438426,0
24663528174057085557458930449,1
5415561578069915088121865465,0
8309756038086771222770727991,1
36724356449881785651353904904,0
43640209637707528118821356349,1
56913103583019498821192629441,0
71418355056599736711681048889,1
26170466471916203491594022286,0
98085220011859212926266753429,1
53959185848213318343245186608,0
11346562528270529073692579477,1
77510814162577843967755624818,0
62088788119572149133286877471,1
50757295990243766730810172884,0
59952747911774954622861457349,1
19248791173769741594647028869,0
8620560590667166857226475233,1
61144896509399373780513821681,0
19738468329838184483544623231,1
2494108121537893073303185106,0
76935821983664171272076477969,1
2410123240118601442940317703,0
18998849872756763329553967109,1
33948889593032882923252217229,0
71102019933874104018588570823,1
17169791115487607174913479707,0
1085251042394702079359958721,1
61539968966244950240476843186,0
54121807501631875237573950629,1
2227935828856175788630004029,0
58489344973723511643922972039,1
53584981144850029421010448041,0
84978082783718280333005202659,1
38486279046654617713730690406,0
51469934998704982653220700987,1
17666644240977666633955323357,0
4327234321850686536057906233,1
94725904583047852592547844609,0
73097606248902368230613832377,1
13769462535739381481457069405,0
92586784497128706772595993569,1
73408663371942505704922650503,0
8912496715688274960901896937,1
25034369412947911704944637403,0
21249502750373591215670071757,1
12940384115701987491021399115,0
16772228722822065320408040661,1
70989337822845695647385754950,0
46246707664773639249605022383,1
13101019938273994970340075852,0
26813881512757918142963534909,1
23193648356474455361334635439,0
6818221215317223019022522441,1
99744260963461184395935648322,0
9504504329697813708161498573,1
21507636667557981605472462743,0
16901469501366758230558030699,1
56187879439795493712713443253,0
52659370672728948736342210247,1
85352444111075469575328185714,0
37055525692366745384741237101,1
2560130408528264338394780107,0
82332307135771866821248640317,1
66440930227140425528626180014,0
58463903460972247295067207277,1
59597038758353046436147289456,0
43299242226848145445307190361,1
59508334184535622339261762100,0
69147226399756277931629298851,1
96749113738969938506361661379,0
61632671721551629378153398011,1
34140388380382486079878938147,0
27493467893093362962825130997,1
77956424580363273769713914800,0
41745012027838373357326901567,1
5846034026394394929621598301,0
68630441228241314867582395613,1
84065907208139737464521152022,0
90387658496641432048962009661,1
38523381051883867646468854704,0
38251240458150402778078356839,1
28976983021868899713021993175,0
90180367154346399294013233197,1
92851321508467896159143846368,0
80959162674845660194381898153,1
24394277015014129141399994328,0
44185145320438520833821873899,1
38105499140496583941287479515,0
86152108050392084428707629099,1
50499114427975005469629679369,0
82532172459164889554118624461,1
25536585763475349425337978105,0
5085614332182272132293288493,1
86577176661627665157907758046,0
53024960264555230772638914179,1
83528595753462667754995833622,0
46732251744737701019675891771,1
13992384769488858335239829719,0
34476287141863134283206971729,1
89429522606951383021346961416,0
11015315865675626434096452869,1
