Number,PoC
2047719184449810193774617807979721,0
9228070745901950934501037161282675,0
274487979640620547600773090057650,0
7291951604942752910868484530823423,0
330969341066654265478059985784737,0
3065411562627236358228343708528735,0
3239976980512656671356774132704333,0
8836320524107304927234481734448650,0
4099802373140490468029216589228833,0
1110227623752670125258554681844137,0
1972047069245696402005181730158331,0
4745352431457168888380463532012117,0
2223880755384419525564896590187486,0
8111226041770569939856410854486794,0
6534853445637865473595159483005040,0
6793305929608152079171107050757948,0
6842496972685535357369397482696607,0
195133151523705899379280362473725,0
3055720454896093648165526700727889,0
467314306694986385046266991113451,0
417739153939400893084128038440385,0
7968234448122219024094555420764335,0
1298016962557532693179865342348961,0
981271273921031465609380133645169,0
9751447426917129330860799073566175,0
9060407442064087225939558979418247,0
162139855645019054043287194128843,0
3092048946220816488038411836995566,0
8718550849363064105119476521713394,0
9368982367865329669059990423920464,0
9188271210781167691992441494331248,0
6129442012131894353283275134870216,0
3360155776131086521775845564315060,0
6814525791194315154019130115019811,0
5643941425796408557552622172579863,0
7630757779826317762670845223938019,0
4515665391310784401377407027998332,0
166935743094137396591119032149534,0
5932213023621579709420266931528412,0
6303469758657691066671837636600175,0
5102355385507456482264554402075069,0
781765359400694264664784793519074,0
3180300618253507003385490373810593,0
1769270683927815420827296799997581,0
4902318127638559114112653294800648,0
4517443130377042610183588826601765,0
3745668638177166779836522508344597,0
3399245694123603155507951377662846,0
9355145032943026826919386823193074,0
4790854370814635134230876151505370,0
5511969068284000567451500170164173,1
5573775783602112329736919829328436,0
8766928842136118323731488752997982,0
1720544355365391923826255045238952,0
116595876453789074564583525437777,0
8522973027737658003162092091613213,0
2757578507496348687424975269576833,0
37334132072930261801055475121510,0
7258935109547639089649359504948487,0
6811129231262972826889863716093617,0
6071825107529079915991327538809210,0
366330292575822394374773684684561,0
6205370218120397119626590259147304,0
2426656376196958626832522791789379,0
9768469584998686188910052800823524,0
5214678178711089336038464559392933,0
2986606449002812029058706237538693,0
8586195305464131765921421030585234,0
1872998157690035632273467146626425,0
2966105462450176214452450809270510,0
1766563651638349888716946081926957,0
2440899054571174684302268835384150,0
6107415531831331027886505801829619,0
8398930162892227769107257268968536,0
9189625862090570374947550080825366,0
9375456702582372406314370704167379,0
9180025994550516935058098574582009,0
795884245669027066468775537646258,0
971831831749863272877840990967313,0
5968423636764172654610711817592629,0
4446710045246864518455506346616013,0
1216500618012453110330925930420224,0
9769484419233854657778368485595019,0
1376400773388380333619233954096053,0
7730977567072105103565780528215027,0
6486165089750565669265638432789514,0
6130815291973757261291373968966276,0
5465673328567252413721097253831283,0
2907298727317532742096553859324588,0
9877500006395569462658600191215608,0
3729699311141640406862631614952952,0
3581141362050411514975238776121764,0
3453111527455925378108564507917777,0
2721326242623058935496144089365522,0
6992644357475251085393023874382556,0
565962591673007757101003101618811,0
855824472201354964887892037502238,0
8625088275907248160693662321361060,0
2039545919728351561389386884960518,0
9263414545121480151532525496808410,0
2531897428542229576859681871357304,0
9790143297652770271746871087788508,0
6380240775864033804539267476409241,0
8422359005577534530861938882603727,0
6627087821584515989693232465799028,0
7041948289156032098270617425105357,0
7956718386136022507275289792978798,0
9274352990268720990313456486949252,0
2975154818054675052786059801441191,0
3598728260809286377426974239474238,0
7380294824054898310896279308093124,0
2518296200175844538391045993277531,0
9489523541751527690713909525349455,0
6196358949174083648030336629640667,0
2019730754942395847553607286943801,0
6926224555170268637984616851536043,0
1957776910736810749433113988995004,0
9180083867950705974150464773296505,0
7977157378915323531161725637810572,0
5788835107000951742224228719702453,0
5818251047555975964264145953309443,0
9391448069945472353403439106165945,0
6849213301819831839684432085009363,0
1555990548221257509376341175167140,0
5771915284862772098756904689100813,0
6091821408895561740328623680130015,0
6746632788934967155759224555071388,0
2941601617998718666088845874194756,0
9443797734235047938283975525271141,0
1863014502982944327093296945149485,0
7033209812290741220306603492325233,0
3115383381590372809110311293105206,0
4254139559834983085773521491909487,0
8502219186126183702425949630027972,0
3805710577489247728851278553828247,0
2198192208878586554519804052691720,0
8165275945574507786503309873704579,0
9226739094056416607206141520910602,0
1597101087806282049227383696231556,0
6791444111899725949831315313238800,0
2734599882897841883407853500024956,0
7484390666919819309806291864607758,0
8491921638282779169702335782491861,0
3692607426118415466263528821017211,0
3443213063881971509067036868759082,0
9530309727329325933472223509172882,0
3722450820271486652416445016859839,0
3676667455294832684006752546540304,0
9911951042240232403293065268865729,0
6688429821162560016242043792680680,0
4723840152203486430079825643353073,0
4157808484655836086380220365154521,0
5928721390922584959984878235948471,0
3220489259312655807375327190354569,0
1081674222588453543714331921741574,0
8385713474740137560596318668653,0
8769838180841649273450757193112390,0
7831333076371711441687009828316614,0
8081306448920357605766024180328065,0
9956623046562036617184521710425053,0
9372871218853078444830806550199397,0
6359142822357596924695602399354725,0
5438716478024655870084231457880221,0
3384266759618328144028626734777985,0
5228383458050787039771693856819241,0
7330191443608550673029658767507802,0
4957270920348487584545599598567950,0
7015406969654680526332658443002223,0
6526698920494911771977277335593175,0
4390023378367336450481692934722196,0
2119600922431801964790677756095762,0
5402252043807802179720975431459389,0
9558098459876834010312609213324336,0
9685462771944318520798550524886656,0
7068354545765423108740974704499265,0
1406233196403991768193214485326931,0
2903941685662130625080413918307357,0
8825582506622144282449018475863209,0
9060839416934831336605637206141277,0
1772625561933001928304136954818458,0
4437961843430969578427476344260017,0
6056833261301984130195087548221556,0
143562729269574191584240982999022,0
533623172234322032651739877934305,0
300831798964203585955566394396612,0
4954603282716150733082268820569363,0
8867942702719310874824200633113413,0
6788926577174616712621162751441790,0
3073762667614988479935493515571984,0
467436297337554635486699528434460,0
6036022813122425710177287395832199,0
3332569501921389906692780235409132,0
5145651909737643615447645338672095,0
8563624093479024139386137382094283,1
184805719981597259349080162686305,0
810351299290033438347578270531912,0
4064495763046087144274656918072137,0
9440027632540265898316156225743046,0
8602071578246139492751846309298980,0
5374231245530215921842892205501514,0
3086054364967882623353209116244199,0
4065027529315180462862245934908920,0
8804623077877088517792251849228528,0
840535530512715196091984514899185,0
8744099909391636702288134971721364,0
9732773075452528862577745852214569,0
7424821547068081025739540900299133,0
6327325664731916322238198373959287,0
7106682099693317405074735020814811,0
8046406861545401862586351644118954,0
5591134583323768609337219727072583,1
1652502633434592277285319010029197,0
2154283572581103498044458266691397,0
7012484672042645699328940550273160,0
5859424412208377788310369380624036,0
5517115542419830280384060094634094,0
4119489852736858610264011360326063,0
4183162347871656853972757644603209,0
673522250140309831511459967915903,0
7749078015124029786473144539477251,0
6974849432303696544718129429692109,0
8764838620588449623153862647693587,0
448845221594902940925986287699826,0
2753221450499299176782016648598535,0
2422819245801439361637691707999734,0
7911155117231463142800137154579820,0
9286836946013268180122393114206604,0
4177223975183009169777413987222876,0
4557996060318004686810710778181011,0
9091009864902296125135575106150177,1
9494455230466594674463649352887412,0
1329843930813098007716572983918254,0
2398200527499911483409792974855527,1
3161617367630180587590464060200014,0
2475863264034490825813961777275759,0
1744438099612182922825594478584676,0
6302950541423722633740514036694216,0
6902142128189694238021697420925660,0
8129276140564342079378270924805827,0
4989378091699496962992944446117322,0
8965485482939563354289216903435375,0
7872845291320457614716605558662388,0
5667938152195910403880943409647174,0
2680012167782176511449278738435871,1
1790375560137778419272814545672058,0
9998994247146965736120020065164927,0
877674842422510448035629820407380,0
8109557211217407563476810506257424,0
2731641491060666521907457852174227,0
1399068718672191922132974293894443,0
7229091912909936904356656039510616,0
6564760800514715716525388625685053,0
1101273510836235929577560741822511,0
537967440862316177077796878188266,0
857045671384346087834471702583660,0
7693365298881376271270697713558600,0
7264001050699497830747903342381375,0
341652589317521308970213689752939,0
7258813763850017172145970037974418,0
6923127214225152950394622789780459,0
9189974743358047824763276613822283,0
7452014391737695593260910616452219,0
5302138566890762038596448696478135,0
6570636078201080292565343707741649,0
627234542704940031243781601885571,0
7156637872014579973686459131524686,0
6139897729538578684977299085264985,0
9529046218627416346230338031909447,0
9366794979029306704129552394123568,0
5222985361072158839489517780374308,0
7279730619477830598169669123781897,0
351911943458215033014313646664211,0
7435558437514734893653123407148308,0
1420256087385903774239238441822453,0
7326707182440652177324998523534325,0
8244727458906696038145336490397477,0
7990803298075804723995100935375991,0
9087925301514950579131295415409808,0
3794559759072571586845037137732744,0
7630309953917168543145615161181690,0
2303574415272153224285108562087764,0
5577035730254373670806711326339518,0
8199966478732044948259607168339382,0
8184601172379851687635397246433933,0
7071796885283238039934103056539019,0
3362331518666950161746024318996542,0
1705725058856517457071437371456711,0
11648371776176145833365114128413,0
4836351857211193652669286626149015,0
9201745346049987309191812129044404,0
1100417501459612517616696290987156,0
879542660018843609547077890898346,0
7082046132567253485426310409362818,0
1771923519793600754603540702593431,0
4157834638656661965199870293394548,0
6585608230377457913264334068449869,0
8883761147123431313041659313347356,0
5694166222375825533098810650884603,0
743484814391415887235893310285500,0
9827752540423530092142051556254827,0
4887752691500951693027150117036095,0
3065658773580256324962767796528624,0
860678350303866039890248546381600,0
3969605099333194334646265144052704,0
9930394485058716154006806833695103,0
7597896243926249451384001829321396,0
998216427173700075965865449186209,0
8205832217272400816934146894816215,0
7388049180129208704481222309706342,0
5699597073926811337939049966537538,0
5586966065491548561097609978040079,0
4425437695567997862166106990156346,0
7877215665278628321482634857078500,0
2880977963104893976551323653902074,0
6674747530776814394658685225534657,0
3706780768247471307382782461092390,0
8714470971254843974274218775983743,0
8824784162959903765154526268871929,0
8069863962119872677610220819741151,0
4150219867998019186888293031544882,0
3787613070145124134895895311949713,0
5172681323464780865345587642181293,0
9004461603255993516662549615198642,0
7544228237152375988914811201941706,0
7170934680467176038054032479674668,0
9595247681722127130117673778220869,0
5294485652871503290329766610586743,0
6153705196172740104130256507873105,0
5763540250485366955033204458404847,0
4370787144513207573352244469522742,0
3171355924611729142919598483900677,0
7931840866866340224129447904158529,0
418227162133837415064073182733005,0
4186318492200782479822915081494597,0
4905671544279792002005075459029209,0
7237350639275688488592247453035018,0
962045504054174899117435690148951,0
2807725319875915927387155403526504,0
1247818229128614600436530190238102,0
9876767242698335166842296073146049,0
6807118377525697750454862759588636,0
2076527921811715956582255467328195,0
8454183131144831704926844045148878,0
6572038399455114062972958149599415,0
9792864288248409917953979200191183,0
1580449920278376185698677295035431,0
5657374511176031295945062098766678,0
1037646104450719527558541729256727,0
2090466284597246142466384204116660,0
4846966993273985143592672554680108,0
6310047110072788028901987721473377,0
7578351007612671425852268735963096,0
3272307465656908491740976436668301,0
8794406099625594607668863702688183,0
3696986897447746345344531121276557,0
4257143407844703446776082931083690,0
8045435867991519879620704841919644,0
9974263994465521353088684039559553,0
4503768108790119643585222450501944,0
9154179262232174097810383333133208,0
424146775602486536506728381521202,0
9640075889183590905252568702302875,0
9017872420206328980811595874125073,0
8061410111237105218933507570485736,0
8935247510185761228706699184505712,0
9590681518068380733834058548558812,0
6017982763940199634864469173457799,0
4852917603565629277491703793948562,0
3071553077290203511242040210727080,0
556146607786457964931623615911877,0
9797810074480697356480516053974622,0
9678430998378306191798116383945896,0
6147186395169717106739270687786913,0
1774563692098071071144798751752213,0
6927288293382968703640669959176242,0
4730568480172783897277922784588767,0
3341040517836843901880160743438865,0
1638371456611957513169704865833273,0
1288749481507033643976841839235498,0
6786989000538835999262713991731576,0
9061238879353118370897112612690339,0
2807650731220743229378384527361880,0
6183616971782322550376675212462995,0
4037991434693425539453322819764197,0
5433805769989278016641549091409416,0
5961128552354549636385768503989624,0
2354497215687768390918372088484135,0
9042385834605389214496587865646358,0
6187199609404878950375614324307720,0
1855402914646179632962793823002105,0
6891525258931935041383322595004258,0
7764619823819007998631930982163315,0
7630597147668111337391836863460959,0
6925002708486443008398170430193379,0
3426341061784919004883599976785766,0
8554878155591271252262311681216855,0
1861027166843977380233538309257246,0
23481872230295775921097269581575,0
8183529712302904457502564009485799,0
5530740383320339935595946930885111,1
4597394656296116659515281887946688,0
5047128562070141591937596912171162,0
3699302735904373557497394261267590,0
1218096073137336521510377292574885,0
3486639396323651095921299478621471,0
3137851953296470436667894984490275,0
685145454103703590652982430182805,0
2712438078271356145701833168759735,0
6904842956920851080363801483495991,0
1032025060984537749214171686914482,0
9395913079721373965177690937712544,0
9068479899340388721802208654951133,0
7646783069869689779120568090273315,0
1616306915715782593629127532187119,0
2710360299478934012585628749927324,0
7089089648122548906259608822014411,0
5682603847180955206168227180303942,0
3946829970611180631046689238446978,0
5939404423716184694555187236542451,0
487722182981343565570139716731717,0
3888163014165232836038622304862062,0
4797215916156388087932958276846718,0
5780354178800731053295762726101725,0
5798717922405385756238248704542535,0
2976147239677466326314561859320121,0
2778857858037130554540755171521165,0
163483985977454040708848213429157,0
2319480257556273218416680614483929,0
5354407376104031801174703481642791,0
7259057503124871158223802753687007,0
7173314639681667955814160950962794,0
3594802852625192112347103835842711,0
9346999850757523958735845640474269,0
235679340452713992553243928905089,0
8620685974281726742910110725796278,0
2921135008235513158608843559105370,0
9866198536484983916504875402529214,0
4829310373103672901678014719593099,0
9446897906634014911086054525716592,0
5049219836688112044490361239321202,0
1566287766638326827653579801088468,0
7427194222438527953273495874024997,0
3244726169985787428327295102139215,0
500762465807112030310195697637852,0
8168053949558916708208270138635167,1
2978180658142920604508872784449376,0
6557405859883737353292460937172642,0
7464230628225270332319029650038086,0
4247070159533193153822354070043148,0
4506612763810672733272359030879189,0
9691118978065762090951475631784162,0
3463559759728651803473168874181305,0
5193816904539688655619949083260015,0
397552816753266094531604532096288,0
9410702978616810768084914830736109,0
5761293787281392790596040833958485,0
8252778121766692659059775142522256,0
8451857657021694594324903351589945,0
5684663660530826713772861192223890,0
2281043805722305305812897265830970,0
4753757209998195322725377483442416,0
7533363202022374367643377182854116,0
9273400463377396638974004819619407,0
289799136694213229830162859242166,0
5975216369657276583393799328383495,0
5517876749779124539131576236459649,0
2872723492603494861107027731207023,0
703432033451611247855596273910064,0
183739919747292610413323883652184,0
7146769498484816230284323188355779,0
3731290900407969398325858220814699,0
6498912615711427531429487992399811,0
1634062697702519860825047698217703,0
4050548390627505928753225401875341,0
3470111465058096370901689540675620,0
5680984641086858048286077456619876,0
7965257228588887756524121486792659,0
5144426204045977656623548547899193,1
514331031699450878874905026562858,0
4838857494410106257528039476244430,0
5686954266217372378789463790826984,0
1275003784066724148532329639460977,0
2294755924411809580721307285325557,0
4649886656978195581928372717628845,0
5590807470936593456436185165845857,0
7854111631541228334969906508584039,0
8344397047741351027209330866539786,0
3731758886118071613671768120472293,0
9131918789781667918654460724855981,0
7739680887891582176711409004815012,0
415621278532454435122900533079573,0
9016023729683105859662161265912119,0
8676772026531936900112710224556154,0
8981802729188469377766538647649156,0
6297575369363681948138808457902003,0
3371388336045768290670388842623779,0
1506742478509975465679530841262260,0
7517353137996629305473661004650536,0
5937260445027611651015898598621416,0
1219033879842615698228955769271884,0
9153563400835836191307140315145011,0
3001729148340566997040828199952698,0
1939138536657467295322070874220193,0
1131719614997962005776846514927147,0
3487634291232441476421617220693754,0
2024514365136224839877600943112842,0
4638622304531452456442291851789370,0
8558328733211506246181307389218065,0
1981089667732430244875980989317694,0
4753287502380417025376201341120457,0
6782683784764596314744746736753706,0
8412868090222357700070583151011340,0
2991232181573239431217459740056870,0
890227951648661486134711494581894,0
5566975566344488880138738495303097,0
4191928366897819695023624745696133,0
984530764538939181140969888834519,0
8809951212795079986732696688172912,0
695695997243354128442673644506953,0
3106463486901204037771694249442579,0
9751887397255908712930114786741229,0
8019986813166268052500048677905917,0
9658820460713668841626015451983891,0
6047989785495226340948468502012209,0
8321254333371893193013779894194367,0
7800459102000438778690655060922871,0
3040048629968817074992799837720047,1
5840337549264317456941456193154837,0
5085757766232743775291109914608427,0
5562770659470516508520844555129994,0
3307462532622674291535174029695394,0
8361662306941359687598241632097834,0
7842164053349129126001051734393588,0
8013436093737356524649814082314031,1
6087215852436314255416195911183576,0
3844565925936998194903331922219885,0
1902662647760598858575002582827337,0
4230389369746025157445280973166832,0
2245401017561483926690054138299552,0
7485842374495966183876127802410598,0
528993062717992770832480561909831,0
2880958100415173179147445382817981,0
7990230580090676170213166854831240,0
1753071123489840610050523783710633,0
7789861086423157607193873876460037,0
4413741520734726367853683491673595,0
4519461864029552321751720071878891,0
7497278488886319086791812313831212,0
4387628596645413845100786811356827,0
6017807045938888896520842653358765,0
7622770034542149712072490749221173,0
3928387682301248552560317326177937,0
5367714800884318114212324007333787,0
3455775173307584397205273152507154,0
7451658730179496451114427063179548,0
3488015905136626663364343510396801,0
1243767701068126832283864452228743,0
7073845784158001302085856597276354,0
4324331285163614668693259524435754,0
2945825937296829167249958355724033,0
1955130141594007049499310945461503,0
1519770659976907506876699047605174,0
5517847093158309537637661774587525,0
4715817577520678619830216586134436,0
2938626529095088738986504973993847,0
8300930046901232839340175672468544,0
9538428028501858796450232862596213,0
2453239293205651725326694245420585,0
6499800913435782992622276807371051,0
7708910657290756162849876044077927,0
2706762872483415776156485998545676,0
2165770516427580524949022330233902,0
5381367845818196271764887433230394,0
1751370036694600517940764741269831,1
5425466716400009002624751178614963,0
1936577969149036243304175828955406,0
3189460243887166643496057402908201,0
2002721373385821563012066488471704,0
2305482557747452451157503990015587,0
8299831539722872678876505586919385,0
8987020461712366798483983209529006,0
7278967517199481498218157408901654,0
2124755437318288045264704056964195,0
4361366983832227180245440687147664,0
951044893054813155720769924899376,0
3994339386615228438841660079655811,0
7028407421480014802018352334354849,0
4139124020641971017183784994672469,1
3012520744737196183307265119777657,0
3032302187265067335129017320138865,0
1567058482159076613048273146230832,0
1235894176973287232352448940278680,0
6409445941099000040162356180266428,0
4240700704769677890875064180637327,0
3876631778092039200464476315893200,0
8348848768103662315991015366669232,0
8017029610502493121507119395560094,0
3682131977892717648740373277351436,0
6821675483211572252796359158241503,0
2483259748939559827167061621704390,0
5318208526169930969494042683754774,0
948482814250732993165971678134173,0
7812315739923211848879317342974992,0
4340175743388811675884934841304225,0
5576616619203702272978068054886582,0
6159312123227890887257816651360702,0
1685205750121532113372498334392283,0
2203222839343168495682077011674464,0
8959317592934570510445962903581906,0
6066826549471153979097374567128080,0
2902920295211492152418392314898250,0
9752671489221527191803870945259689,0
220727749924597571264773428123140,0
7673224761903812633833118170110308,0
2997915347768961412201583819717639,0
5245427011246924290241959695646873,0
3698577303531981817698897971751318,0
8842501295016235645478708980497645,0
9065072017429875853201866928650455,0
7631163077097277404009242970906965,0
2469494277899805892961235459134550,0
8933668962793220823921642842341240,0
4601749819162677239264243813372396,0
9758419456742795911168883525296240,0
7383682413533878929287909231461255,0
8479178165069453627205163940598093,0
5689338644690290981721421777199096,0
9491344303790239397568563120605178,0
5108505603608875394857557215841766,0
3197049583080967410332154241009271,0
8145088990764397580104439594425099,1
8809796322573993176322576137996275,0
7774693244062431066036776147170448,0
1526748818174801022477710063164435,0
3899605133560038740678353062469715,0
8864766269649100696597132550520489,0
3851806922752512931060108752776632,0
4540606915516269499426004051019941,0
217469330032785540494194594047186,0
1530776627365429672442986303098405,0
6541096898384952095707208253592240,0
3698053449569900301987179914364317,0
6612299944605414069154470085244193,0
4809476577495354524960711326333043,0
2372225468616786416646253313109027,0
8482405710887084490441615755747255,0
2245340792646713821192070264587515,0
6475643738921986723627039809437511,0
8062154459140423222917323798250068,0
1330627721756636637674538249835750,0
3709796676245223041747329021854977,0
8600870581415900511301169033192141,0
107747017270689351316169648438003,0
3675291508048260158004838914722983,0
4173839548086719048047960198482517,0
5782520656491737555172499297002318,0
9491951520926205924324195491315350,0
8638633891020392918324589110387674,0
2552297368533902690975631548612387,1
1706040830200254046335363269726056,0
4751929250185229196140653899841497,0
5416978984034751847431865296154017,0
7300544803101911547122041782231124,0
1388109003792318551651211886988925,0
6583801013813378017914987717228160,0
1887322945734435760944946299983657,0
9602220777594241852063047748606603,0
7442664992343520865789533252057436,0
7805622531912320357513676590229005,0
8016733100670989687193292182888944,0
9887797588904402097623223655775620,0
6102959066695145530376226443619213,0
6218342767756642572431449065344855,0
9595160257002919840899766863299261,0
7227028011058744046670751368539353,0
4580225661215601038079556198508871,0
5183980216124243129680917818324090,0
214081341104543159876258489363120,0
7592102397955255437759121335497599,0
5288799196971107738485253876789877,0
611774405809803016390727146733910,0
5472510048888383415705105657063538,0
4429575293308265156417835083891714,0
7684711432146789179594726330647178,0
944113540060424636401126881041493,0
2669979827423568902049400350568812,0
6694431689961692582256137810493272,0
1446184854985711647805686184812018,0
269894962456618189311519782505986,0
4865098860533812947778834387565375,0
5513090155479091139137603052160725,0
3656225136318143336929046658846570,0
6542585818958456599873310130702114,0
1858314461518404346187392171961977,0
4219354150053805848097899093256688,0
3310680684484181478053097856257867,0
1298282359173504469081741370141247,0
5693127928496371156178816011039010,0
4175267265618218935140053160741072,0
2855309359439998405530890108438452,0
9276418065843301619414299679156764,0
7195860982218749990184350471779199,1
1136953123693197686373217284242693,0
988895602156228152466401616834726,0
4970244979229657728700948257309675,0
7707104091834336372416312899848452,0
2659634216105973056111808900599722,0
4345797474444317420464403353599351,0
4582089858965652551187095653865776,0
7342004974945912918560776330830452,0
8410204738966079926553938939311577,0
6583698520864876515376867209547125,0
4910813055571611153111699361459607,0
8322348629366873817217492273057133,0
2322354299724250482835783893915357,0
4070882090367265722910454062759981,0
611242361723004006801897581672965,0
9797954302342015348309469639918809,0
2344821708419282705725986124656167,0
5828725749564172359816793882474650,0
4218026137717492407863146381980581,0
6725689514864107162013674626547583,0
706782470482794690017528566102782,0
4838973104140188076669684694033171,0
2065508023799614447198285648455244,0
7153091528652248926671221443359740,0
20831900367823919403705827228262,0
9141188482393643747137020784102163,0
3149892995685812581845136427031444,0
2197394198097560701458361993623796,0
7444845079090412546828987934910163,0
4712475169742618741832687804596370,0
4020500467369909623552760586303847,0
8503588550400722017346818542187179,0
5863755825600652316767795778715065,0
8569448758576469330219293271008169,0
2251580805393065547397283834685392,0
1978901235809347448724453746437216,0
8823031802764885918811582001431344,0
6937661083925783256059641150869933,0
4268398092806234334987879670289209,0
3384463985724221872192972550573596,0
4422654504541056179876122103229782,0
6547273369585893104488598049594569,1
1549278495686080815187189873010914,0
3246500351834935663628047960435521,0
7032291059865078632714837121129165,0
3560322717698548884331663309772667,0
3996902847937870606806470881796531,0
4601381742927104076124076205348028,0
4155620412253253558459062304050268,0
3653068087401783271660771107711148,0
3587352293439315611388913294106867,0
7758180043156841863108484572104153,0
2210049380292457173919601706430274,0
215353232225734551151866227466197,0
8744279785825256547748975120339849,0
7589586373185218701347866888258342,0
5341596886674140403054144502941801,0
650742801209866568583126041811072,0
4081086167682361660021700999635331,0
2960111882314630416323839695249349,0
8941684461852931932076468730929854,0
3482753468513270653927854225050036,0
6179381407545647966482227596917707,0
6312484615736174165515741332360385,0
7980366135347888887656301643972957,0
9650876572327535116755241198390867,0
2060559904010665415876857464318026,0
5284450048528796797114423830765273,0
468730825868850506298640004923685,0
1621565455465279341390449064502021,0
8709198554475847640813961235242560,0
7632222079573355385743419265134213,0
4374936413476721647860317427931023,0
8996354308129013179366820963691554,0
4335637581818558017255421897693793,0
3850306798939040652657226366058542,0
8532754360036592126060343953611106,0
6768216692166829430596474270813251,0
5000369862306186473115310275270299,0
4627286861905837761080007904228371,0
5882597951091770855491492272102831,0
5608690546210916840488659411209743,0
7560765608476538349804248671683552,0
1182080289650894291467017260640114,0
4405454855663485462892266417428144,0
4644400459093335556586018267395159,0
6940225847494062869578184043849347,0
1965119441783995952729452497998302,0
5814257533662368529590426663513396,0
9977983399544761761537814042445679,0
6043250557283042398788930743628227,0
1683226021692958146035787128386408,0
9247513910210131692350855880635373,0
2979866075759321762098971364000576,0
5825980345084634956706132281505983,0
5249195781448178167547507062228639,0
7612914866418301350304317331156058,0
7269919222655008244754350594209856,0
9645139382153499780010715655141315,0
2484051356381143279027769824202187,0
5204824167159232644788419060735984,0
5684067774370970906665946382014373,0
3068184896223425101689501365934093,0
8398551016294916233836871637493480,0
9508520418198497311459104590886202,0
7560649690966185072107489274040009,0
6012676100713340429280462980865784,0
4770952134881392197158170613730569,0
7128106503733470358857930606578937,0
5767618245040791945385589497300678,0
9605971168025840008401349942545870,0
7263926850701762483789865698213839,0
7920142922490722208482385973501949,0
2766826340700654182092068464312168,0
7728914062919927396425617792580711,0
244697503857357373712102326527523,0
2058862255481791546069155996022797,0
3433721423902859306139023984938792,0
6178480550215543851725528966721457,0
3970205066182695221168001193588631,0
6934664898500431585550249374030123,0
3344870195015547838651417505528306,0
1765642832448034812064472520377051,0
4689396712577363441223465265930187,0
6329620962363729499840183175935417,0
787270465086690396766667073498021,0
6048926938770095164870478924277629,0
5281424139356926432480502199151797,0
3257677764394254043028454751278249,0
7055333191884444219865540941975727,0
3409265333972405512973564802815885,0
8830150797362775202792035602903652,0
985104081613792598494826600115484,0
2652400066076889613568649826460318,0
6391862971402540560014068008226598,0
7343523498391457161445825700061130,0
5670289479694888636174766070407217,0
1441224268760429019943911693536280,0
7834212333381759388071400492790199,0
9352891706653975516356609581281941,0
8207453131831884907396208094262674,0
8534272315777804516630716340962008,0
6182820072793863159079610083228409,0
9710013456624195489873738886050241,0
2458655556523513818777438848984479,0
7531755924271192681942477975736877,0
3848798651357458609980859652953191,0
6163300101000022763961468905588525,0
6873616245472309806462689931126974,0
8277937988130234267040460338477599,0
5080985153739527740600803577139971,0
8741483164925147620081653629114997,0
499603300459833368123235621277990,0
667252773700617687241366605173471,0
4731785494374758224258618972713337,0
6193437728536538204858222413835268,0
5010047902398813009208828273460877,0
7544994725291092170156138122899657,0
2600027512446502903627844474761828,0
8289508207405920692441289482555058,0
8365763070987977738915807493773844,0
141320710996915955572644983451065,0
3185522249165412170493305507457294,0
9049713086266974685045678677770001,0
4912280164685297460827686095152169,0
8136231032987570277338287346832215,0
1122534291120010380387310135142499,0
8690813256028384663857575098801844,0
3097363654842269570223991600568408,0
118151289830788218759570333082956,0
1907935374242751698924602571477593,0
6241121550321047601724323187213789,0
2152433227070269092187250659421370,0
6359154338963301127488128750944806,0
2236186069598104724902492802623189,0
121123685398834747470600148944651,0
5360019063073663514408624427194895,0
4065505065085194065771018185130092,0
3098820752501796211429261388763679,0
6375051063273160564650711160401292,0
8226093039558736971060460793187726,0
4564588265767456702432835882942699,0
7043165044816190410348925095974651,0
4675157356316651734885824073226556,0
5035255044333774254843486563902083,0
3224214233340750366336832641027647,0
2070261664628251630799915983834395,0
7209921480577760853420989188406766,0
4335900137166246251035334218951894,0
5347406670698175400646329761056817,0
978348214591920962265083458781933,0
8134789079264793931115851722538496,0
1179951969447207497841027798661866,0
1956240195606264752044614862361119,0
5380101500119020922098086695838821,0
2235370372735499369549144566932887,0
8920826381581873851922194543246577,0
3114334343468963564448006816486361,0
1789332387179282211624514549912739,0
5121636907078449603137986191271018,0
8434803583907500529858325357594304,0
8629359652057467934907914272759151,0
8757054709003403963510210969010208,0
9365547192252205073335558674153939,0
7513712874083142509616817826155697,1
2800665276001122842962186687048917,0
6621238004393298789136644958397908,0
5464996233420225243987601238561986,0
3972916811910805973945867831284918,0
304540685790032899881702990425608,0
4939301790074065902880869478301293,0
5127759848633127208162806967973009,0
1253426243155820910960599077261223,0
5972612076844817723675563558796818,0
9840489880530856735368103357811443,0
2281191441080357895559927708804117,0
5568001404962632267533242141683448,0
935537863238147136822547558817384,0
285217326755974581295471141506858,0
4067401342934878665664253832222911,0
8996447987975120725208542931428447,0
3747938832220817856926568501698412,0
8354749187886664574122765047957671,0
3051715048487482365003536447782979,0
8217547444155510403717222665651362,0
6947041010241270338243429143430694,0
7567383746924398636689170747658582,0
5342838983678965812019958684194464,0
2520245853199749302977606246061679,0
9003100402993609275597864175442750,0
3743288708204269598811139935410440,0
8014120989837960619718073318151616,0
3608662053163593924577345378900069,0
5976391546554059608811006486012473,0
1728812100739187994302118571728239,0
5763105477885622080808067993372404,0
